" Date","XAUUSD Open","XAUUSD Low","XAUUSD High","XAUUSD Close","XAUUSD Adj. Close","XAUUSD Volume","XAUUSD Vol  (1M)","XAUUSD Vol  (3M)","XAUUSD Vol  (6M)"
01-07-2020,"1,565.81 ","1,555.90 ","1,573.13 ","1,572.00 ","1,572.00 ","0","7.49","9.20","12.28"
01-06-2020,"1,552.02 ","1,552.02 ","1,579.20 ","1,565.69 ","1,565.69 ","0","7.57","9.34","12.31"
01-03-2020,"1,529.10 ","1,528.14 ","1,550.90 ","1,548.61 ","1,548.61 ","0","8.46","9.10","12.22"
01-02-2020,"1,517.24 ","1,517.24 ","1,530.75 ","1,528.49 ","1,528.49 ","0","7.51","8.88","12.14"
01-01-2020,"1,517.31 ","1,517.24 ","1,517.31 ","1,517.24 ","1,517.24 ","0","7.29","8.90","12.19"
12-31-2019,"1,515.14 ","1,514.80 ","1,524.62 ","1,517.90 ","1,517.90 ","0","7.83","8.90","12.35"
12-30-2019,"1,510.95 ","1,510.95 ","1,515.93 ","1,515.03 ","1,515.03 ","0","7.87","8.92","12.35"
12-27-2019,"1,511.08 ","1,507.73 ","1,514.46 ","1,510.25 ","1,510.25 ","0","7.97","9.31","12.35"
12-26-2019,"1,503.69 ","1,497.90 ","1,512.31 ","1,511.69 ","1,511.69 ","0","7.91","9.35","12.48"
12-25-2019,"1,499.22 ","1,495.91 ","1,499.22 ","1,495.91 ","1,495.91 ","0","7.62","9.71","12.41"
12-24-2019,"1,485.50 ","1,484.76 ","1,500.19 ","1,498.93 ","1,498.93 ","0","7.67","9.76","12.40"
12-23-2019,"1,478.41 ","1,477.75 ","1,485.97 ","1,485.43 ","1,485.43 ","0","7.52","9.58","12.82"
12-20-2019,"1,478.94 ","1,476.15 ","1,480.40 ","1,477.58 ","1,477.58 ","0","7.36","10.16","13.09"
12-19-2019,"1,475.55 ","1,473.47 ","1,481.02 ","1,479.40 ","1,479.40 ","0","7.59","10.24","13.09"
12-18-2019,"1,476.22 ","1,470.76 ","1,479.16 ","1,475.77 ","1,475.77 ","0","7.55","10.27","13.09"
12-17-2019,"1,476.14 ","1,474.84 ","1,479.80 ","1,475.75 ","1,475.75 ","0","7.55","10.27","13.17"
12-16-2019,"1,475.84 ","1,473.50 ","1,479.30 ","1,476.46 ","1,476.46 ","0","7.63","10.56","13.18"
12-13-2019,"1,469.60 ","1,463.64 ","1,478.02 ","1,476.53 ","1,476.53 ","0","7.68","10.59","13.32"
12-12-2019,"1,474.78 ","1,465.51 ","1,485.80 ","1,469.36 ","1,469.36 ","0","7.64","10.59","13.35"
12-11-2019,"1,464.37 ","1,463.07 ","1,478.06 ","1,474.86 ","1,474.86 ","0","7.59","10.57","13.65"
12-10-2019,"1,461.62 ","1,460.20 ","1,468.51 ","1,464.64 ","1,464.64 ","0","7.25","10.56","13.68"
12-09-2019,"1,459.98 ","1,458.84 ","1,465.05 ","1,460.80 ","1,460.80 ","0","7.26","10.63","13.69"
12-06-2019,"1,475.93 ","1,459.41 ","1,476.84 ","1,460.49 ","1,460.49 ","0","7.61","10.63","13.69"
12-05-2019,"1,474.43 ","1,473.70 ","1,480.18 ","1,476.10 ","1,476.10 ","0","8.50","10.53","13.60"
12-04-2019,"1,477.36 ","1,472.17 ","1,483.98 ","1,474.90 ","1,474.90 ","0","8.68","10.67","13.62"
12-03-2019,"1,462.70 ","1,460.29 ","1,480.85 ","1,477.36 ","1,477.36 ","0","10.27","10.71","13.63"
12-02-2019,"1,463.82 ","1,454.54 ","1,464.61 ","1,463.02 ","1,463.02 ","0","9.53","10.63","13.57"
11-29-2019,"1,456.28 ","1,453.57 ","1,466.59 ","1,463.93 ","1,463.93 ","0","9.58","11.46","13.64"
11-28-2019,"1,454.33 ","1,454.33 ","1,457.94 ","1,456.00 ","1,456.00 ","0","10.26","11.41","13.63"
11-27-2019,"1,461.38 ","1,453.08 ","1,461.74 ","1,454.71 ","1,454.71 ","0","10.48","11.73","13.64"
11-26-2019,"1,455.04 ","1,452.70 ","1,462.50 ","1,462.40 ","1,462.40 ","0","10.40","11.76","13.62"
11-25-2019,"1,462.36 ","1,454.56 ","1,462.36 ","1,454.60 ","1,454.60 ","0","10.39","11.71","13.61"
11-22-2019,"1,464.49 ","1,462.47 ","1,472.64 ","1,462.87 ","1,462.87 ","0","10.31","11.79","13.71"
11-21-2019,"1,471.40 ","1,463.30 ","1,475.54 ","1,465.06 ","1,465.06 ","0","10.76","11.79","13.82"
11-20-2019,"1,472.52 ","1,466.40 ","1,478.70 ","1,472.57 ","1,472.57 ","0","10.70","11.95","13.81"
11-19-2019,"1,471.15 ","1,465.35 ","1,475.01 ","1,472.37 ","1,472.37 ","0","10.75","11.95","13.81"
11-18-2019,"1,467.82 ","1,457.02 ","1,473.75 ","1,471.77 ","1,471.77 ","0","10.82","12.57","13.83"
11-15-2019,"1,471.16 ","1,462.99 ","1,471.40 ","1,466.83 ","1,466.83 ","0","10.73","12.55","13.83"
11-14-2019,"1,463.46 ","1,461.61 ","1,473.85 ","1,470.20 ","1,470.20 ","0","10.75","12.56","13.82"
11-13-2019,"1,456.52 ","1,456.44 ","1,466.59 ","1,463.83 ","1,463.83 ","0","10.84","12.63","13.85"
11-12-2019,"1,455.93 ","1,447.65 ","1,459.82 ","1,458.40 ","1,458.40 ","0","11.02","12.78","13.84"
11-11-2019,"1,458.96 ","1,448.77 ","1,466.41 ","1,455.47 ","1,455.47 ","0","11.07","12.83","13.85"
11-08-2019,"1,468.60 ","1,456.81 ","1,472.60 ","1,459.09 ","1,459.09 ","0","11.10","12.87","13.84"
11-07-2019,"1,490.51 ","1,462.94 ","1,492.10 ","1,468.66 ","1,468.66 ","0","11.20","12.99","13.85"
11-06-2019,"1,483.67 ","1,483.33 ","1,492.30 ","1,491.10 ","1,491.10 ","0","9.98","12.71","13.71"
11-05-2019,"1,509.69 ","1,481.60 ","1,509.69 ","1,484.19 ","1,484.19 ","0","10.28","12.83","13.70"
11-04-2019,"1,514.10 ","1,505.37 ","1,514.10 ","1,508.38 ","1,508.38 ","0","8.96","12.42","13.49"
11-01-2019,"1,512.75 ","1,505.51 ","1,514.70 ","1,514.10 ","1,514.10 ","0","8.85","12.39","13.54"
10-31-2019,"1,495.78 ","1,494.10 ","1,513.53 ","1,512.24 ","1,512.24 ","0","8.91","12.92","13.54"
10-30-2019,"1,487.98 ","1,483.46 ","1,495.89 ","1,495.64 ","1,495.64 ","0","9.35","12.80","13.47"
10-29-2019,"1,492.64 ","1,485.00 ","1,494.68 ","1,488.04 ","1,488.04 ","0","9.33","13.16","13.47"
10-28-2019,"1,504.71 ","1,490.35 ","1,507.81 ","1,492.67 ","1,492.67 ","0","10.98","13.16","13.46"
10-25-2019,"1,503.19 ","1,500.94 ","1,517.91 ","1,504.39 ","1,504.39 ","0","10.78","13.80","13.40"
10-24-2019,"1,491.95 ","1,488.54 ","1,503.89 ","1,503.08 ","1,503.08 ","0","10.78","14.07","13.42"
10-23-2019,"1,487.80 ","1,487.78 ","1,495.35 ","1,491.78 ","1,491.78 ","0","12.10","14.01","13.42"
10-22-2019,"1,484.32 ","1,481.97 ","1,488.69 ","1,487.93 ","1,487.93 ","0","12.28","14.04","13.45"
10-21-2019,"1,490.13 ","1,482.41 ","1,494.47 ","1,484.16 ","1,484.16 ","0","12.35","14.04","13.45"
10-18-2019,"1,491.91 ","1,485.55 ","1,494.00 ","1,490.26 ","1,490.26 ","0","12.30","14.11","13.45"
10-17-2019,"1,488.82 ","1,485.15 ","1,496.54 ","1,492.37 ","1,492.37 ","0","13.07","14.14","13.47"
10-16-2019,"1,481.16 ","1,479.21 ","1,490.60 ","1,489.70 ","1,489.70 ","0","13.11","14.18","13.47"
10-15-2019,"1,493.13 ","1,479.31 ","1,497.67 ","1,481.18 ","1,481.18 ","0","13.05","14.15","13.46"
10-14-2019,"1,489.02 ","1,483.38 ","1,496.56 ","1,493.09 ","1,493.09 ","0","12.80","14.36","13.40"
10-11-2019,"1,493.63 ","1,475.36 ","1,503.30 ","1,488.20 ","1,488.20 ","0","12.96","14.59","13.40"
10-10-2019,"1,505.60 ","1,492.16 ","1,516.10 ","1,493.51 ","1,493.51 ","0","13.12","14.81","13.39"
10-09-2019,"1,505.60 ","1,500.59 ","1,509.67 ","1,505.45 ","1,505.45 ","0","12.82","14.76","13.32"
10-08-2019,"1,493.45 ","1,488.82 ","1,508.06 ","1,505.70 ","1,505.70 ","0","13.04","14.77","13.33"
10-07-2019,"1,504.75 ","1,490.65 ","1,509.30 ","1,493.30 ","1,493.30 ","0","13.10","14.76","13.36"
10-04-2019,"1,505.00 ","1,498.43 ","1,510.00 ","1,504.75 ","1,504.75 ","0","12.96","14.82","13.31"
10-03-2019,"1,499.55 ","1,496.70 ","1,516.63 ","1,505.04 ","1,505.04 ","0","13.26","15.07","13.32"
10-02-2019,"1,479.30 ","1,474.92 ","1,504.47 ","1,499.99 ","1,499.99 ","0","15.13","15.06","13.45"
10-01-2019,"1,474.87 ","1,459.43 ","1,489.38 ","1,479.58 ","1,479.58 ","0","14.17","14.85","13.33"
09-30-2019,"1,497.02 ","1,466.95 ","1,499.35 ","1,472.45 ","1,472.45 ","0","14.92","15.06","13.33"
09-27-2019,"1,504.54 ","1,489.22 ","1,507.34 ","1,496.81 ","1,496.81 ","0","14.11","14.67","13.10"
09-26-2019,"1,503.77 ","1,502.90 ","1,510.67 ","1,504.69 ","1,504.69 ","0","14.06","14.62","13.07"
09-25-2019,"1,531.61 ","1,502.60 ","1,534.20 ","1,503.82 ","1,503.82 ","0","14.35","15.39","13.08"
09-24-2019,"1,522.27 ","1,517.53 ","1,535.10 ","1,531.35 ","1,531.35 ","0","12.95","15.42","12.78"
09-23-2019,"1,516.18 ","1,512.15 ","1,525.70 ","1,522.46 ","1,522.46 ","0","13.27","15.39","12.78"
09-22-2019,"1,516.18 ","1,516.18 ","1,516.18 ","1,516.18 ","1,516.18 ","0","13.18","15.38","12.77"
09-20-2019,"1,498.83 ","1,498.20 ","1,516.69 ","1,516.57 ","1,516.57 ","0","14.76","15.55","12.79"
09-19-2019,"1,494.01 ","1,489.49 ","1,503.55 ","1,498.61 ","1,498.61 ","0","14.21","15.40","12.70"
09-18-2019,"1,501.43 ","1,487.29 ","1,510.84 ","1,493.39 ","1,493.39 ","0","14.19","15.62","12.90"
09-17-2019,"1,498.44 ","1,493.91 ","1,507.00 ","1,501.50 ","1,501.50 ","0","14.32","15.62","12.89"
09-16-2019,"1,489.57 ","1,489.57 ","1,511.70 ","1,498.47 ","1,498.47 ","0","14.81","16.11","12.92"
09-13-2019,"1,499.07 ","1,486.36 ","1,507.60 ","1,488.81 ","1,488.81 ","0","14.76","16.16","12.92"
09-12-2019,"1,496.87 ","1,489.56 ","1,521.80 ","1,499.10 ","1,499.10 ","0","14.74","16.08","12.88"
09-11-2019,"1,485.82 ","1,485.82 ","1,498.20 ","1,496.58 ","1,496.58 ","0","15.16","16.09","12.89"
09-10-2019,"1,498.96 ","1,485.52 ","1,499.78 ","1,485.90 ","1,485.90 ","0","15.10","16.06","12.87"
09-09-2019,"1,508.03 ","1,498.51 ","1,520.74 ","1,498.74 ","1,498.74 ","0","15.24","15.96","12.79"
09-06-2019,"1,519.04 ","1,503.63 ","1,527.66 ","1,506.66 ","1,506.66 ","0","15.15","15.90","12.76"
09-05-2019,"1,552.30 ","1,512.83 ","1,553.00 ","1,519.05 ","1,519.05 ","0","14.85","15.78","12.70"
09-04-2019,"1,547.72 ","1,534.81 ","1,555.96 ","1,552.87 ","1,552.87 ","0","13.67","15.18","12.37"
09-03-2019,"1,529.00 ","1,522.40 ","1,549.19 ","1,548.79 ","1,548.79 ","0","13.74","15.18","12.38"
09-02-2019,"1,520.98 ","1,520.98 ","1,532.40 ","1,529.00 ","1,529.00 ","0","14.10","15.03","12.29"
08-30-2019,"1,527.55 ","1,517.67 ","1,532.46 ","1,520.98 ","1,520.98 ","0","14.23","15.02","12.30"
08-29-2019,"1,540.17 ","1,520.51 ","1,549.56 ","1,526.57 ","1,526.57 ","0","15.71","14.98","12.29"
08-28-2019,"1,542.69 ","1,533.68 ","1,546.23 ","1,540.56 ","1,540.56 ","0","16.13","15.00","12.29"
08-27-2019,"1,527.46 ","1,526.68 ","1,544.28 ","1,542.74 ","1,542.74 ","0","16.04","15.12","12.29"
08-26-2019,"1,521.25 ","1,521.25 ","1,551.13 ","1,527.58 ","1,527.58 ","0","15.90","15.07","12.23"
08-23-2019,"1,498.16 ","1,494.00 ","1,528.89 ","1,526.80 ","1,526.80 ","0","15.86","15.07","12.23"
08-22-2019,"1,502.63 ","1,493.73 ","1,503.45 ","1,498.25 ","1,498.25 ","0","15.31","14.78","11.99"
08-21-2019,"1,507.45 ","1,497.42 ","1,507.92 ","1,502.55 ","1,502.55 ","0","15.22","14.74","12.28"
08-20-2019,"1,495.90 ","1,494.63 ","1,508.00 ","1,507.40 ","1,507.40 ","0","15.33","14.70","12.29"
08-19-2019,"1,513.02 ","1,493.98 ","1,513.02 ","1,496.17 ","1,496.17 ","0","15.25","14.71","12.30"
08-16-2019,"1,523.34 ","1,505.50 ","1,527.13 ","1,512.72 ","1,512.72 ","0","15.67","14.47","12.18"
08-15-2019,"1,516.40 ","1,511.00 ","1,525.63 ","1,523.59 ","1,523.59 ","0","15.76","14.37","12.13"
08-14-2019,"1,501.42 ","1,495.53 ","1,522.77 ","1,516.40 ","1,516.40 ","0","16.22","14.37","12.12"
08-13-2019,"1,511.49 ","1,492.91 ","1,533.79 ","1,501.40 ","1,501.40 ","0","16.35","14.42","12.18"
08-12-2019,"1,499.08 ","1,488.83 ","1,513.50 ","1,511.92 ","1,511.92 ","0","16.02","14.44","12.13"
08-09-2019,"1,501.09 ","1,495.61 ","1,507.87 ","1,497.27 ","1,497.27 ","0","15.94","14.37","12.14"
08-08-2019,"1,501.47 ","1,491.92 ","1,509.05 ","1,501.18 ","1,501.18 ","0","16.46","14.37","12.14"
08-07-2019,"1,474.33 ","1,472.60 ","1,509.23 ","1,501.21 ","1,501.21 ","0","16.92","14.46","12.16"
08-06-2019,"1,463.98 ","1,457.59 ","1,474.95 ","1,473.67 ","1,473.67 ","0","16.01","14.09","11.92"
08-05-2019,"1,440.72 ","1,437.10 ","1,468.92 ","1,464.20 ","1,464.20 ","0","16.03","14.06","11.92"
08-02-2019,"1,445.03 ","1,430.71 ","1,447.10 ","1,440.60 ","1,440.60 ","0","15.91","13.80","11.71"
08-01-2019,"1,412.45 ","1,401.75 ","1,445.45 ","1,445.45 ","1,445.45 ","0","15.88","13.76","11.72"
07-31-2019,"1,430.80 ","1,412.60 ","1,432.30 ","1,412.60 ","1,412.60 ","0","13.69","13.08","11.30"
07-30-2019,"1,426.83 ","1,422.77 ","1,432.02 ","1,430.78 ","1,430.78 ","0","15.45","12.78","11.13"
07-29-2019,"1,420.00 ","1,417.89 ","1,428.10 ","1,426.73 ","1,426.73 ","0","16.96","12.85","11.17"
07-26-2019,"1,414.38 ","1,414.21 ","1,423.60 ","1,418.70 ","1,418.70 ","0","16.86","12.90","11.15"
07-25-2019,"1,425.45 ","1,411.80 ","1,432.44 ","1,414.35 ","1,414.35 ","0","16.83","12.90","11.16"
07-24-2019,"1,417.61 ","1,416.63 ","1,427.91 ","1,425.35 ","1,425.35 ","0","17.01","12.83","11.10"
07-23-2019,"1,424.74 ","1,415.17 ","1,428.12 ","1,417.69 ","1,417.69 ","0","16.93","12.85","11.08"
07-22-2019,"1,424.31 ","1,422.91 ","1,428.67 ","1,424.83 ","1,424.83 ","0","17.53","12.78","11.07"
07-19-2019,"1,446.02 ","1,422.40 ","1,449.27 ","1,425.13 ","1,425.13 ","0","17.68","12.77","11.10"
07-18-2019,"1,426.44 ","1,416.80 ","1,448.08 ","1,445.80 ","1,445.80 ","0","17.97","12.37","10.89"
07-17-2019,"1,406.01 ","1,400.74 ","1,426.46 ","1,426.32 ","1,426.32 ","0","17.73","12.16","10.91"
07-16-2019,"1,413.97 ","1,403.19 ","1,417.12 ","1,406.05 ","1,406.05 ","0","17.25","11.89","10.75"
07-15-2019,"1,415.54 ","1,408.33 ","1,419.22 ","1,413.83 ","1,413.83 ","0","17.07","11.80","10.72"
07-12-2019,"1,403.64 ","1,403.64 ","1,416.60 ","1,415.21 ","1,415.21 ","0","17.06","11.82","10.72"
07-11-2019,"1,418.81 ","1,403.14 ","1,425.59 ","1,404.00 ","1,404.00 ","0","17.01","11.92","10.67"
07-10-2019,"1,397.50 ","1,390.91 ","1,418.50 ","1,418.07 ","1,418.07 ","0","16.41","11.72","10.64"
07-09-2019,"1,395.46 ","1,387.38 ","1,398.77 ","1,397.65 ","1,397.65 ","0","15.93","11.43","10.46"
07-08-2019,"1,399.20 ","1,392.64 ","1,407.59 ","1,395.41 ","1,395.41 ","0","16.44","11.73","10.47"
07-05-2019,"1,415.58 ","1,387.80 ","1,424.00 ","1,398.46 ","1,398.46 ","0","16.38","11.72","10.46"
07-04-2019,"1,418.68 ","1,411.80 ","1,421.20 ","1,415.64 ","1,415.64 ","0","15.53","11.43","10.31"
07-03-2019,"1,418.31 ","1,413.06 ","1,435.00 ","1,418.60 ","1,418.60 ","0","15.42","11.42","10.30"
07-02-2019,"1,384.06 ","1,383.81 ","1,419.08 ","1,418.84 ","1,418.84 ","0","15.39","11.42","10.33"
07-01-2019,"1,409.58 ","1,382.59 ","1,493.20 ","1,383.91 ","1,383.91 ","0","13.90","10.39","9.77"
06-28-2019,"1,409.41 ","1,407.59 ","1,422.90 ","1,410.06 ","1,410.06 ","0","11.93","9.58","9.39"
06-27-2019,"1,408.84 ","1,401.10 ","1,411.58 ","1,409.17 ","1,409.17 ","0","11.87","9.60","9.39"
06-26-2019,"1,423.46 ","1,403.62 ","1,423.46 ","1,408.61 ","1,408.61 ","0","11.86","9.61","9.46"
06-25-2019,"1,419.49 ","1,416.20 ","1,438.65 ","1,423.31 ","1,423.31 ","0","11.08","9.36","9.39"
06-24-2019,"1,399.71 ","1,399.71 ","1,421.13 ","1,419.12 ","1,419.12 ","0","11.18","9.36","9.39"
06-21-2019,"1,388.46 ","1,384.26 ","1,407.39 ","1,399.02 ","1,399.02 ","0","10.69","9.57","9.19"
06-20-2019,"1,360.32 ","1,358.03 ","1,392.16 ","1,388.42 ","1,388.42 ","0","10.70","9.53","9.14"
06-19-2019,"1,346.63 ","1,341.98 ","1,361.10 ","1,359.62 ","1,359.62 ","0","8.89","8.69","8.68"
06-18-2019,"1,339.71 ","1,338.90 ","1,353.20 ","1,346.66 ","1,346.66 ","0","8.75","8.59","8.64"
06-17-2019,"1,341.57 ","1,333.31 ","1,342.87 ","1,339.67 ","1,339.67 ","0","8.73","8.55","8.62"
06-14-2019,"1,342.11 ","1,338.70 ","1,357.35 ","1,341.24 ","1,341.24 ","0","9.22","8.56","8.61"
06-13-2019,"1,333.43 ","1,332.60 ","1,342.75 ","1,342.00 ","1,342.00 ","0","9.77","8.60","9.12"
06-12-2019,"1,327.00 ","1,326.43 ","1,338.04 ","1,333.17 ","1,333.17 ","0","9.63","8.52","9.12"
06-11-2019,"1,327.94 ","1,320.50 ","1,329.90 ","1,326.78 ","1,326.78 ","0","9.61","8.47","9.11"
06-10-2019,"1,340.55 ","1,325.60 ","1,341.44 ","1,328.00 ","1,328.00 ","0","10.17","8.51","9.14"
06-07-2019,"1,335.46 ","1,330.81 ","1,347.10 ","1,340.40 ","1,340.40 ","0","9.38","8.54","9.05"
06-06-2019,"1,330.32 ","1,327.68 ","1,339.57 ","1,335.65 ","1,335.65 ","0","9.36","8.60","9.05"
06-05-2019,"1,325.44 ","1,324.73 ","1,343.73 ","1,330.30 ","1,330.30 ","0","9.48","8.64","9.04"
06-04-2019,"1,324.75 ","1,320.75 ","1,328.89 ","1,325.72 ","1,325.72 ","0","9.48","8.67","9.04"
06-03-2019,"1,306.15 ","1,306.15 ","1,327.76 ","1,324.66 ","1,324.66 ","0","9.47","8.67","9.05"
05-31-2019,"1,288.70 ","1,288.10 ","1,306.70 ","1,305.51 ","1,305.51 ","0","8.45","8.50","8.90"
05-30-2019,"1,280.25 ","1,275.79 ","1,288.86 ","1,288.54 ","1,288.54 ","0","7.52","8.10","8.71"
05-29-2019,"1,279.50 ","1,279.41 ","1,285.25 ","1,280.38 ","1,280.38 ","0","7.44","7.99","8.67"
05-28-2019,"1,285.09 ","1,277.00 ","1,286.37 ","1,279.43 ","1,279.43 ","0","7.51","7.99","8.72"
05-27-2019,"1,286.23 ","1,283.99 ","1,287.35 ","1,285.28 ","1,285.28 ","0","7.55","7.96","8.74"
05-24-2019,"1,283.67 ","1,281.11 ","1,284.96 ","1,284.96 ","1,284.96 ","0","7.91","8.73","8.74"
05-23-2019,"1,273.64 ","1,272.98 ","1,287.20 ","1,283.69 ","1,283.69 ","0","7.92","8.76","8.75"
05-22-2019,"1,274.84 ","1,272.80 ","1,277.34 ","1,273.57 ","1,273.57 ","0","7.48","8.68","8.71"
05-21-2019,"1,277.76 ","1,270.30 ","1,278.00 ","1,274.85 ","1,274.85 ","0","7.51","8.69","8.77"
05-20-2019,"1,277.72 ","1,274.10 ","1,278.94 ","1,277.79 ","1,277.79 ","0","7.47","8.68","8.77"
05-17-2019,"1,286.64 ","1,275.30 ","1,288.57 ","1,277.71 ","1,277.71 ","0","7.47","8.71","8.78"
05-16-2019,"1,296.42 ","1,284.77 ","1,298.65 ","1,286.51 ","1,286.51 ","0","7.04","8.89","8.72"
05-15-2019,"1,297.41 ","1,293.40 ","1,300.73 ","1,296.34 ","1,296.34 ","0","6.48","8.78","8.66"
05-14-2019,"1,299.92 ","1,294.12 ","1,303.11 ","1,296.98 ","1,296.98 ","0","7.23","9.04","8.66"
05-13-2019,"1,285.90 ","1,282.59 ","1,301.22 ","1,299.89 ","1,299.89 ","0","7.23","9.07","8.65"
05-10-2019,"1,283.90 ","1,283.45 ","1,288.90 ","1,285.84 ","1,285.84 ","0","6.15","8.91","8.58"
05-09-2019,"1,280.83 ","1,279.86 ","1,288.09 ","1,283.60 ","1,283.60 ","0","7.33","8.96","8.58"
05-08-2019,"1,284.52 ","1,279.91 ","1,290.76 ","1,280.67 ","1,280.67 ","0","7.38","8.98","8.65"
05-07-2019,"1,280.45 ","1,278.75 ","1,285.40 ","1,284.39 ","1,284.39 ","0","7.60","8.97","8.63"
05-06-2019,"1,278.74 ","1,277.53 ","1,285.27 ","1,280.38 ","1,280.38 ","0","7.71","8.99","8.69"
05-03-2019,"1,270.63 ","1,269.70 ","1,282.41 ","1,279.00 ","1,279.00 ","0","7.69","9.02","8.85"
05-02-2019,"1,276.51 ","1,266.80 ","1,277.89 ","1,270.67 ","1,270.67 ","0","7.26","8.92","8.81"
05-01-2019,"1,283.44 ","1,275.33 ","1,286.53 ","1,276.67 ","1,276.67 ","0","7.18","8.95","8.79"
04-30-2019,"1,279.92 ","1,279.79 ","1,286.10 ","1,283.42 ","1,283.42 ","0","6.99","8.90","8.77"
04-29-2019,"1,286.06 ","1,278.45 ","1,286.63 ","1,279.72 ","1,279.72 ","0","7.04","8.91","8.76"
04-26-2019,"1,277.31 ","1,277.30 ","1,288.64 ","1,286.15 ","1,286.15 ","0","6.93","8.86","8.73"
04-25-2019,"1,275.68 ","1,273.59 ","1,282.42 ","1,277.38 ","1,277.38 ","0","6.48","8.75","8.93"
04-24-2019,"1,272.43 ","1,268.88 ","1,277.99 ","1,275.66 ","1,275.66 ","0","8.19","8.82","8.98"
04-23-2019,"1,274.93 ","1,266.81 ","1,276.40 ","1,272.22 ","1,272.22 ","0","8.11","8.89","9.01"
04-22-2019,"1,276.14 ","1,274.24 ","1,279.72 ","1,274.91 ","1,274.91 ","0","8.21","8.91","9.02"
04-19-2019,"1,274.98 ","1,274.98 ","1,275.67 ","1,275.67 ","1,275.67 ","0","8.73","9.38","9.02"
04-18-2019,"1,274.04 ","1,271.50 ","1,277.60 ","1,275.60 ","1,275.60 ","0","8.84","9.39","9.02"
04-17-2019,"1,276.80 ","1,273.41 ","1,279.45 ","1,273.96 ","1,273.96 ","0","8.80","9.39","9.03"
04-16-2019,"1,287.41 ","1,273.57 ","1,288.75 ","1,276.86 ","1,276.86 ","0","9.02","9.40","9.07"
04-15-2019,"1,290.95 ","1,283.02 ","1,292.94 ","1,287.80 ","1,287.80 ","0","8.67","9.24","9.00"
04-12-2019,"1,292.61 ","1,290.60 ","1,295.25 ","1,290.80 ","1,290.80 ","0","8.66","9.39","9.00"
04-11-2019,"1,307.99 ","1,290.00 ","1,309.16 ","1,292.47 ","1,292.47 ","0","8.82","9.39","9.00"
04-10-2019,"1,304.03 ","1,301.55 ","1,310.40 ","1,308.12 ","1,308.12 ","0","8.51","9.08","8.83"
04-09-2019,"1,297.33 ","1,296.83 ","1,305.95 ","1,304.07 ","1,304.07 ","0","8.72","9.07","8.83"
04-08-2019,"1,291.26 ","1,288.88 ","1,303.40 ","1,297.70 ","1,297.70 ","0","8.80","9.03","8.86"
04-07-2019,"1,291.57 ","1,291.57 ","1,291.57 ","1,291.57 ","1,291.57 ","0","8.75","8.99","8.88"
04-05-2019,"1,292.34 ","1,285.75 ","1,293.40 ","1,291.72 ","1,291.72 ","0","8.76","9.04","9.56"
04-04-2019,"1,289.90 ","1,281.10 ","1,293.98 ","1,292.50 ","1,292.50 ","0","9.70","9.12","9.57"
04-03-2019,"1,292.51 ","1,289.03 ","1,294.03 ","1,289.84 ","1,289.84 ","0","9.70","9.13","9.57"
04-02-2019,"1,287.65 ","1,285.63 ","1,292.33 ","1,292.33 ","1,292.33 ","0","9.67","9.14","9.74"
04-01-2019,"1,293.74 ","1,287.10 ","1,296.85 ","1,287.71 ","1,287.71 ","0","9.59","9.23","9.73"
03-29-2019,"1,290.50 ","1,287.31 ","1,299.60 ","1,292.27 ","1,292.27 ","0","9.55","9.37","9.72"
03-28-2019,"1,309.72 ","1,288.70 ","1,311.87 ","1,290.17 ","1,290.17 ","0","11.39","9.36","9.74"
03-27-2019,"1,315.60 ","1,308.44 ","1,318.67 ","1,309.84 ","1,309.84 ","0","10.25","8.84","9.61"
03-26-2019,"1,321.90 ","1,313.10 ","1,322.89 ","1,315.20 ","1,315.20 ","0","10.40","8.79","9.60"
03-25-2019,"1,313.71 ","1,311.32 ","1,324.00 ","1,322.20 ","1,322.20 ","0","10.26","8.74","9.60"
03-22-2019,"1,309.44 ","1,307.20 ","1,314.40 ","1,313.21 ","1,313.21 ","0","9.94","8.75","9.68"
03-21-2019,"1,312.40 ","1,304.48 ","1,320.00 ","1,309.44 ","1,309.44 ","0","9.94","8.75","9.72"
03-20-2019,"1,306.60 ","1,299.86 ","1,316.37 ","1,312.52 ","1,312.52 ","0","10.63","8.73","9.71"
03-19-2019,"1,303.68 ","1,302.90 ","1,310.60 ","1,306.65 ","1,306.65 ","0","10.45","9.67","9.70"
03-18-2019,"1,307.85 ","1,298.60 ","1,334.95 ","1,303.73 ","1,303.73 ","0","11.14","9.76","9.75"
03-15-2019,"1,296.23 ","1,294.10 ","1,306.00 ","1,302.17 ","1,302.17 ","0","11.24","9.76","9.75"
03-14-2019,"1,309.15 ","1,293.90 ","1,310.29 ","1,296.30 ","1,296.30 ","0","11.40","9.79","9.75"
03-13-2019,"1,301.55 ","1,300.72 ","1,311.20 ","1,309.39 ","1,309.39 ","0","11.01","9.59","9.64"
03-12-2019,"1,293.48 ","1,292.32 ","1,301.93 ","1,301.30 ","1,301.30 ","0","10.87","9.55","9.64"
03-11-2019,"1,298.46 ","1,290.90 ","1,298.87 ","1,293.47 ","1,293.47 ","0","10.66","9.49","9.67"
03-10-2019,"1,298.74 ","1,298.74 ","1,298.74 ","1,298.74 ","1,298.74 ","0","10.68","9.45","9.67"
